P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,label
-642.87032849834,-620.6060074128463,-1464.9877055675054,1162.2099002664652,632.9120381413111,-421.05609966403114,957.1263356946788,-77.2939754507102,-639.9717846574376,853.1296929100782,129.3277544130124,374.34264717444086,295.13480029516097,185.67857214894642,20.00115641081452,11
-356.56052297394666,-688.8621127142378,-1413.541496240832,598.6683891980699,699.5221372666131,-573.4707681038047,1117.893682961827,-582.7267341796463,-682.5132415835424,889.952605370035,-12.849763610369056,71.13133677403819,215.912047136426,396.2662196120128,-191.45743137096238,11
-11.250529753699217,-1031.8357241444617,-1287.964511565661,1254.7245855997453,355.47457276615006,-312.9791265015309,947.282256382163,156.04678435534692,-754.8982760392485,513.6443240227318,292.44447707582714,339.9308977153673,214.34181815050212,-280.95662551782186,202.56951026801408,11
-1092.4523731373763,-574.5959095073317,-1142.1115901858861,1483.6528705041112,435.67738194798807,-239.03377793238198,557.114939791925,292.938800871656,-483.9125049489389,768.9594894466579,238.8062593291915,561.3705714139473,563.8789125217237,322.331162242397,159.7534962395371,11
1805.2846516527034,940.5561479523001,-425.3258105247556,373.29709338551834,226.70180210870214,-168.67290135055478,-649.8836293179166,-2.288242090608907,663.532127557456,-207.0730343050168,415.39661811549547,-101.38078729347015,-331.52901220728603,-483.61893784748605,99.21925683855335,12
1104.1692339128322,253.73750342077747,499.0851687500415,671.799544730399,593.0560959934818,-161.74025013858076,-1196.857448244579,-653.9193745533795,1060.1296518309066,-218.3587234658871,392.96508121645155,58.52133763372924,-592.3238462322835,-450.5035766176775,105.21762469791196,12
1181.909122678015,3.2900436663464867,708.8438456392573,804.6270169309258,280.5823709700625,117.87038129390471,-1365.0156024691546,-152.52695464047673,709.2687881070456,-278.46324636197187,274.2786668844557,437.6110648704084,-297.2604211335807,-330.68857528353504,-7.207911247429563,12
905.2396822636047,52.24426739507822,626.6881288773092,1153.222465380649,459.68361685737074,-235.2765978176222,-499.4597870946633,-713.4681711053694,1039.8691478791548,-202.22833618742033,407.8967298379915,137.57738995776367,-77.84292501628057,-596.1295782387884,102.13879859264009,12
861.4733244038915,440.2550327166556,452.5196269904104,614.7393737118207,547.7897015714703,-10.026629489707645,-1036.4381139758939,-1151.9416463838604,849.8065751243538,-471.77477210434074,260.18710962757723,-137.70917132495774,-406.6846912744287,-309.11938067813816,153.18481614664205,12
1517.4979537159475,865.601669378233,-74.55764365203132,-68.57660233187562,821.3623680524041,-5.040215244064282,-881.0737381112114,275.7739467057252,222.68796236118376,-167.10013257117814,560.2928125853322,-78.76449474482727,-455.78760714193527,-317.59503993133785,25.726784586022056,12
948.195337680649,306.82263417642605,618.6724219841766,702.6457567132065,959.7447190631254,-177.2235928360915,-751.8146438443042,-706.5137906157835,1216.4202547946127,-58.21331750195099,313.9736423743392,73.52259428331358,-464.21849044750263,-449.6252909398155,37.98957601452645,12
1514.7683084547305,992.1178726737317,-284.71813677758314,672.0591598151605,-91.94831255975686,-642.0105731375446,-398.8854172141451,-467.277714141655,514.1419580563747,-165.5191653988804,381.7355370657859,-178.9422139567062,-225.0854132266634,-124.42387207377789,47.03018113349303,12
1027.9728199586236,1162.8067660647405,-129.50475447007412,885.2765307422983,389.43157782753616,28.061508532274036,-547.3317845175302,-491.831329655918,396.2079568092037,-204.59981299184264,302.2890249826286,-250.1070223262994,81.03610878528812,-340.08578861924815,49.64900196067945,12
1049.858704421783,1138.9465909468954,-104.6459284539759,664.2038185556112,746.5739587125835,-22.623724692752816,-598.0461711493566,-479.0136130086325,559.1146733065846,-241.58253186298143,390.75717186837016,-228.49603179877283,-134.79800715210013,-407.7108667736157,-42.08863440171271,12
1977.10540908096,-365.84087942160465,1316.245542403947,314.40644181069644,-42.86433721608464,145.17124495879455,128.15057783188246,58.47023106841533,748.9919201384672,-509.525311378311,61.72802760378227,905.1411613903477,-17.022636556846432,41.64823618827314,322.3063509889787,13
1981.3395154304685,-468.5996635849188,1484.4576054733222,331.5277982355878,-99.51206883062342,81.76377643827503,278.0044801502522,-172.40366832779193,861.7124574580969,-390.60092459215895,32.25686756464029,809.8104134608084,51.57707688526838,1.9739547497590741,164.72170668777255,13
2168.737067424659,-164.17225363120195,1302.3781916588605,64.41658348806318,-529.0063329878016,873.5150175513746,-90.01322722793778,923.6015049318639,344.4379676122185,-33.81461070359706,-76.87866553131511,329.27652124231224,-245.402681363308,585.2771998872182,265.7719661146495,13
1985.013031458637,-249.08350547905437,1342.0145919996726,0.16550029318020448,-256.6619326650076,749.7253710646049,-303.61901470666237,917.1205067861115,447.040661727434,-155.2036056943274,67.00981674556672,486.0815671990113,-313.6430118531124,504.1434271201449,118.57018406849296,13
2032.8976202084905,228.74426410277164,845.763276596087,-6.748530759005,266.0317516761519,353.59849538597007,350.50275309342356,349.17252900117694,554.7957776705928,-303.52890066213763,32.65557251966431,499.4985554682252,53.70158556256522,-8.611583277212198,156.76520924670623,13
2010.2546341879456,318.3621537212747,914.1318302143603,-364.4490678456133,385.30362941264383,65.76803616100122,634.3421016313869,-21.4841718065048,188.66480474240683,-61.91940759163299,-215.35676936186925,24.462449576959283,-64.73537772862899,407.8953388649696,44.25826513406356,13
2233.4631113712285,349.3794600808249,919.3470777741524,-56.28618927417167,-67.09703006267443,320.5205123809972,99.90750075988372,316.74993524348594,253.65290146186004,-636.4971480802194,-160.70054871065534,771.232047578282,-66.73430989896737,48.56586574135011,159.26144713026264,13
2187.266562552961,295.9518143513478,874.2134425507379,10.63752726402939,2.0124091365775167,305.44626275352573,47.721065248915984,353.895184942724,269.00933404128915,-636.9154797707583,-69.41388885470035,789.2223660566567,-91.470263797184,0.5855281118833375,206.92183043626733,13
1912.292938638727,504.67395846143484,656.1223687356003,-239.37886174727194,568.4286671872119,32.462249352114874,451.1810740918211,-44.18378360091443,419.8090803143001,-223.36363034363657,-36.986454862009204,317.3087048305947,-201.34931539684356,-64.83055432858417,319.01353333176104,13
1971.1720863561607,245.18935420215803,865.3279845322164,67.94269167678755,271.0123435438932,335.1311609716254,296.7779071169548,383.7080209614959,504.4046262962081,-374.2402702812116,-5.602536801163873,565.3344278432444,96.31508042018595,-58.08171227774931,156.1691051446461,13
1488.0390041936457,-2407.889824854156,582.9245472880024,112.39625442112218,722.0283416845124,926.2586505430202,332.0657595590269,-596.3403668384567,-785.5889366605054,-534.0986099748374,723.2683122738877,-56.40006738685506,-17.799743223798558,518.35607489816,-155.87955368367938,14
1349.648328696143,-2306.8576082003074,503.686924576434,12.758716679723005,803.3248581723828,701.9072179065602,392.4075340650862,-873.7482064410899,-809.5502403584215,-562.3975433803134,634.9383404841902,20.255071117821743,78.95043273082175,421.0405262394871,-243.36286180883968,14
1428.2323020489719,-2323.2003911081397,523.2584215827144,-15.330825576632204,738.1419639088843,634.3899791153825,340.0548380260824,-951.2360672290064,-800.8693605123971,-489.4427996311618,573.102060322824,37.291852288437376,17.582351190881525,392.04117836265226,-254.26224631723647,14
1370.6352747422698,-2360.123463331601,559.31502284647,356.5822172167227,542.0816946013157,881.7834951980858,87.94654699387557,-638.4708917263636,-883.1925424692707,-554.6238585533671,492.0315320446774,-147.28764129786347,-298.4590974849145,661.420657221655,-182.19241314137196,14
1238.6650534730657,-2656.503365634403,965.9953196758486,267.23921968322423,522.8370863352648,673.3567835371965,110.42213277760793,-449.5247215753488,-867.2708413319847,-593.8128411504694,774.3075612845427,-419.41532334082257,13.138117998707704,705.7217529478139,-208.20438933011008,14
841.5012378406755,-1890.2243086034298,-571.4578781154964,578.8155143966994,1019.43374437011,31.510516119762173,303.76912267538063,-398.418506333642,-736.1447175766039,-99.95140614752921,103.19536286921226,-104.17952188664773,-14.167889062028436,201.5618871854025,-198.97130898543284,14
886.0411217636288,-2209.356103040379,-134.02043232573595,953.8975495430248,744.5701619666359,640.8610516495354,-27.507007986435358,162.2066149617731,-625.6051972794583,-271.8613686571915,363.0493566555907,-181.75617489050478,49.58008303049895,276.7947771851316,-10.795446731805592,14
769.7371471092804,-2076.889468908918,-234.09741500704223,1080.3663308265857,415.8195182971619,491.2138469666988,-241.02193293515492,197.1997272024898,-719.7873615098522,-237.92167716346458,178.7889764010895,-253.7316173832129,-112.26339110808593,540.9559595159678,-36.81910883020485,14
10.069631250077016,-1698.0507654261912,-654.429506101903,1126.5303392458436,1348.3602508961212,-15.21923809010937,242.2119865574039,-11.048266126718291,-659.6582999432987,-9.1399255682093,209.1631451834306,-201.85756554960585,119.48960025565458,278.7545219423321,-161.20378321396868,14
265.83425359357494,-2156.1140641022675,-129.38068169763858,601.6035446537276,1541.9061826424447,370.1063525971639,400.194234824532,-123.35449536176777,-942.6570757534843,-541.9202002133959,225.40188102982165,-293.8365833604966,213.0699369544975,-4.722514825903894,67.73165089799595,14
94.55476048191008,-644.5611334802829,-898.621530774039,-602.0852761323091,-442.78129172086057,-22.125596708759396,82.54080234231307,-484.05846569478575,-455.43525609195837,421.6384835945142,-87.45753482210185,-338.7985966671466,11.0011464730033,124.44289206720165,53.47427861228229,15
-373.83982745464834,248.46183523600496,875.0021162524421,46.310115155835696,-489.9311445084757,207.55747058944658,-148.98122559673843,559.893410729689,148.15831138646212,460.7050646826301,314.4281288287764,-402.97874192317056,298.3880237018704,3.3474388557166552,43.03676334574119,15
-13.949683297253925,-692.1329705683532,-1001.0301336938737,-442.5881385708045,-404.6317585957695,3.2440507178666786,64.54728743623255,-395.13752458715913,-412.7668628267772,408.7714492522168,-32.369719960783456,-400.047958671079,95.8427624736443,202.23143465677748,133.16066712003902,15
-202.8600635893555,-581.3271822306659,-931.9911855055772,-479.4069690495687,-454.5498806274045,-224.17215524903958,141.19292405069297,-415.0614026804152,-415.9689863410251,375.19012389348603,-148.74132360613694,-317.3848597136107,93.7550049504606,207.81460156767827,7.303915188812195,15
-378.60952166585264,16.90838207430712,780.2843307832331,186.82001996583205,-582.7263689402946,29.03607459005685,-184.70354099214111,536.773392310581,185.1727146745431,379.0441748231105,150.28791471479408,-413.2706163889284,260.4995579463262,127.04833304152051,129.89006206096764,15
305.35980917460745,-771.2024637665276,-800.7049918843167,-504.42746498833696,-542.4216768800711,138.0899514610142,76.4605438817404,-463.79238850502406,-430.752788632765,365.67104559631,-23.76633249406453,-255.38991923311139,-21.251865608749508,46.64394404878203,182.03752033620282,15
-165.5958034439641,-104.62292026913715,823.1930586553475,372.45035809424473,-521.0276499502162,25.533605183050856,163.4341914256133,621.0432462687284,250.6802361424927,522.3211671760339,182.5363509667992,-528.8408941423583,245.8894034003812,44.33698366638262,157.61792021002154,15
-403.4608905718911,-637.115948720204,-827.7034748808609,-492.84696294897105,-442.31507616833903,-300.13450717568696,-58.32864595431962,158.04720219942084,95.76447748176072,598.9278656708269,264.9145596391573,-577.0414326376222,371.8418928882648,411.2633814310899,120.65193836229327,15
-134.6779474876228,-299.99268169432247,689.5174221731702,99.35439829863817,-290.2031624342317,94.24717158851789,168.6274437189647,706.4502825183298,34.44601489069606,387.44714571599144,252.41158464123143,-695.1707733219409,364.89608114927466,115.02443841849156,203.15672477749652,15
-418.4088206368065,118.58222027280306,934.6487014428376,166.91877829594276,-520.2217163036457,-25.664386973602802,-42.9069964532275,405.50267470824235,216.46915118953288,493.3824166037165,386.55639870188674,-449.17412064937434,77.02590092758732,-14.8824301805887,33.50144074585162,15
343.5481996409364,-1386.3274677853497,-1315.2341905872813,-813.8982714215639,432.9940135598873,197.5416264942022,726.0040498817278,9.852118253335057,31.221156597707303,-287.70700213013623,-280.74448096486447,290.96774372456264,246.58652866990025,-974.1367718496866,23.957894334022455,16
641.9922444991217,244.16763002300522,-1359.6045112095605,-559.3411146287225,97.1731029463865,-126.54108034837473,917.5080380994849,340.50296037465523,288.1258323993236,-680.2250525953763,-50.79265921927028,-50.62916673013875,485.3008222696063,-465.8336063323344,-266.2204484286748,16
930.6550389846984,208.63136925093158,-1110.1817354548127,-412.728996994112,-151.86274107393527,-188.9890257804156,821.0763420067798,101.6014199995413,407.9502366653755,-933.2209428232921,321.1840031955022,61.96330252158675,751.8001148792492,-432.61717311501485,-107.88373725050293,16
2955.141225319756,-392.20503407241324,-511.88989383906505,-1120.7059557250093,652.7851341119342,369.6356181175207,1201.8315373130602,-148.915929051855,-85.3471500489938,93.59583163588479,401.3080968936764,125.0656162978753,514.3639269388859,-400.52223549693366,-145.9843590989536,16
2750.68156878836,-343.4114146295268,-594.1604405090468,-1157.4620298943696,786.3358448223012,419.97967010690786,1226.0209849212863,-93.35640745134158,-164.2359965207688,-55.50056500313613,279.9785840700147,16.35346180310756,489.69162430187595,-486.74277403895206,-163.5375532231472,16
522.3031274766314,-866.547251392632,-1224.9378211599533,-1251.6224485629725,-39.319703674605066,-87.03188333037484,498.92479425593035,-214.90817426936033,90.7587866489982,156.58028212135335,-6.5925293953366575,256.91284909847235,-226.8607794898438,-903.0471737002493,238.9291084692222,16
803.4382759661241,459.23787873788694,-1222.0977703613642,-849.747031298928,-356.11593413318013,-438.3236301153281,1230.3825261679121,-260.16199626011525,268.9106046331466,-587.6425194625814,-606.943372022946,75.2572837679816,207.84467803784992,297.0273407591698,38.909765288147405,16
919.8325048337967,-123.54922559692744,-650.9805831379826,22.2231557615446,-867.8254920890555,-126.90739405807747,652.835888064493,625.7059741315287,-97.00466493682988,-1092.7302933204994,-383.74395093620683,488.8891305931929,215.9357456946399,271.31630350203267,63.70572953506051,16
1010.8845313386379,-76.6228018116189,-880.2098225136631,-522.9414539878787,-503.715034855868,530.6148616005289,1284.8553970799803,180.15738302353807,21.757476234028704,-741.1938531301756,-309.87133665542086,541.3437031626166,326.0085808616578,-378.2366677611486,225.7521204821351,16
67.01251138186583,606.4849701720999,-1307.3355785730448,-15.624615920927281,-41.204778475405014,-582.9990491450884,603.0437323076634,87.05462714050826,204.67217732989377,-873.0778391329659,136.3408734173392,-177.0604726985414,554.425825180817,-528.6101050383297,-81.62011107781098,16
746.8300946702282,89.6536803875326,-907.9285843156479,-752.4605627968334,963.4538659629544,-975.6250266297951,-213.63233639744678,-5.979950971293109,-102.20353174545583,-5.1961962743080266,-173.02191572923758,-199.94628004600514,-583.2031101483688,117.67148991876878,185.95095530125653,17
310.48850295484345,724.6780066153831,-927.0282349017579,-920.782422818241,953.7724987501401,-1050.2411968439637,-377.12276368180653,-293.7351458985939,-43.13924567536505,-172.83979706769207,-304.43086055407093,-96.2511503302539,-609.4833417951597,92.41596156252537,144.00433295159849,17
-314.6910178959805,588.8418178670654,-728.2662838385612,541.0269479738533,272.4718897430099,-702.6499660127783,-415.37172721118424,-779.7128725283316,-6.712115271075919,148.56119656303295,133.26073795630353,165.17554723853223,-342.19180954266307,-215.1709313234972,-90.35813776327527,17
-559.9071769979244,667.0769923771736,-683.9668594066718,592.2870224960154,172.01558949004314,-556.5772669782807,-436.73898388815195,-860.6794377218351,-63.62143581960033,130.83107165991498,206.78421780934852,238.09693431970652,-345.5633514882475,-162.34004450358566,-48.63606736198064,17
584.0604016127256,357.37329572020514,-1005.1413762324038,-878.0933230602787,1139.8128417788964,-955.5716561926546,-143.60587925631623,-136.68549867217055,56.36211935143103,-178.05901821811602,-239.61500357371912,-153.39525793831072,-579.9112040061372,69.96628001946141,94.78912221387387,17
-1014.8561795719526,1272.8094164731256,-1091.2369064146228,-626.2136818037255,-93.42710122044717,331.2192743004131,-947.4212368039655,22.018302932851736,-654.392444166847,-621.5162020324685,33.787440037210935,426.2280176694982,-282.9938915958434,230.23666461478774,-161.44787556977073,17
-510.843658555654,1336.644099753497,-1103.9975563945125,-1050.8676358607177,-15.844026004166524,-103.03489941585747,-1202.3643777662317,386.69237256377494,-871.2502677440916,-548.6581751549551,-29.343089326361024,367.8046752813033,-429.3323824413573,177.7459603865872,-137.35580348223925,17
-818.7569490685094,1451.0386538891294,-1219.7816638050595,-776.4260875085375,137.25907815642438,-18.391930296139876,-875.8293213614454,-350.36174478666464,-410.2701476103843,-399.301636048097,124.10496545860512,281.88430519003373,-457.8300741812534,-97.90796941582404,189.53702591013382,17
-673.0243727090892,1372.0133111290288,-1061.18035606342,-887.3589218812763,-272.4696742337339,-248.01449548088542,-1146.3657817904755,-121.79520659533011,-773.2867589100251,-443.382225744845,48.636530223721635,494.7705734285445,-458.8833009640873,174.66645223642888,110.68159375547631,17
-722.4482735519335,1333.311964378825,-1048.6911156915348,-956.5723154335358,-302.17437586464985,89.26815796117272,-1086.9347021387323,444.1214695054165,-951.9303188477428,-479.71536267224496,-139.91350858352186,469.0788758903796,-380.05994247747725,518.7175188784161,-271.0986188658721,17
1801.5531915317779,1245.9664548059704,387.25922489619074,-971.2983330028396,421.68994146374985,-236.3527268147773,828.314498899676,12.090760212837253,53.4460479615437,451.2874465907891,-732.0543334903318,-303.1498619288129,-115.71148109348883,512.3551880076382,-183.7553676137521,18
1672.9516701095795,948.8711004917527,760.1542238512419,-827.7583111964667,249.03163376138025,-355.98925557907035,641.4028781537587,-15.362630781787795,562.2281106589654,630.6949020749505,-550.4268263264431,-201.51889079747895,-197.9754979293965,539.079220886463,-67.29058896914624,18
1759.007627881293,763.0375471270843,1052.515656348291,210.14023691190877,-560.2584872980926,-141.5274273637108,-135.5750345636293,685.4236076752376,457.717053822057,350.65442947114923,-200.5265359090635,116.60167852481698,287.9361574287673,106.469212777292,17.00096751143204,18
1846.5237103846139,591.9188954407764,764.4235443593011,-773.3311322035778,305.9728379560033,-381.50785802696674,612.4482784180216,165.5955976254247,774.2077900826438,709.1014903111973,-595.7131155923553,-213.93383235709547,-83.79421826796677,316.7154232093806,-38.43094482283808,18
1685.1363205953025,928.7022688772142,801.6357829924401,-308.8111281164769,-173.56427457148357,-268.88609014020443,92.15802262758247,246.64903937935696,872.5216935366408,572.4261284388332,154.8636431870851,55.002702260010196,128.959648862266,-13.194669832194803,119.26364296588552,18
1885.786503477499,1088.4029897393937,444.90404105837433,16.238844336940044,-109.28046321516587,58.005106214147084,59.771503311455234,788.209021495602,439.9928008013648,468.5488927630932,29.20766530134625,-42.485419125397485,404.6905663197113,36.45166523758777,62.077064980788734,18
1957.8531862472107,1032.88143444954,368.568787334211,-382.1704754900374,269.8481556415081,76.04489840844684,870.910942844395,546.021036861916,461.34291374610456,362.714851511711,-220.45941667484755,-263.7674876705298,260.19194155077616,119.62756635199186,-224.63739221446934,18
1792.4469545572126,839.9450514300476,910.1944606776107,63.73928679623116,-559.6108182727421,-245.2799846580004,-86.03985733199578,569.2089944421327,649.5931278503582,569.9582977091859,47.646320761211655,232.21175804100972,323.3728557978138,79.89279750098527,172.99921677669641,18
1699.2943430299938,1376.9112475399072,383.59966744019573,-439.5714367386706,387.6068154476404,-111.0744305041889,471.7660061076103,263.5360707851638,477.24925777412676,476.38874978705167,-16.260479786030167,-278.36639432782755,55.88534361353003,217.53627096526486,-149.05845267993436,18
1570.1018395144163,1536.2293132854375,575.8031242913498,54.881820477061446,-273.54739101123346,-19.377754546357398,-167.1748829756442,304.6168414484552,513.838705726833,13.5911294188261,220.2257202976413,2.8941225325391806,370.06276155192876,-138.00262761840108,-49.16660173711265,18
1624.8858169025386,-1159.590089956438,-952.4485817056327,-1.1851727166664472,-644.59361445812,-534.1070511722302,-409.1090896163556,45.75422156226458,-380.630501409888,-182.35617716807766,-169.04564089801104,237.66696442687234,-161.24795430266394,-25.355617300779713,780.6897474049572,19
1805.6089456737477,-1261.2945022090798,-707.9312371837341,-102.02860352103096,-733.1006270554378,-466.5894504162476,-277.6871637733993,1.874297174603013,-413.3722755654304,-216.37496141223238,-181.08921783733422,295.2110944658786,-165.6307937113712,144.493994576424,750.6911119904584,19
2168.21816570354,-1337.508736516018,-531.5353961279183,-422.5328165279666,-911.5855212863507,-198.57466384091325,-107.17757697110297,-283.99760760045876,-457.5590857779732,-154.16794642415144,-42.90583666757791,336.33811581782567,-193.76346829632402,112.40460338447751,740.7618537461153,19
1952.2069050200876,-962.8395898420907,-1112.5456767326862,-217.1422072114447,-1080.0732518430698,256.8350894735483,-132.46533585386473,-171.88356661314367,-691.8060918219588,247.8928988899923,-143.0367068060148,-87.33959075864234,-699.0722373472112,-192.9324369781598,164.9358986046046,19
1951.5420072253894,-959.5320543958204,-1185.4863768265625,-141.61775033646612,-961.8500629304559,437.28500992560845,-31.42047040836873,-234.4824413046323,-646.8991037894275,228.6860768493577,-30.997069181612645,-65.1966485610813,-707.1636806409068,-330.92399212929087,158.1018578571471,19
1758.3640456466035,-1569.1557114701614,-339.3747394014293,117.32024005588676,-501.2763024432706,150.05205760559306,133.03556315767318,-187.2002772033215,-466.248517255927,-570.4175619327898,113.86424358463913,301.5703882310101,-225.7871357814211,46.45396161254447,451.1942599999925,19
1716.484733098185,-1175.7256393449575,-876.22479423719,219.88335499391656,-1100.3205561026268,598.7287284191858,47.49162254693761,26.687319314666876,-572.6891106144103,-212.02380631773968,-136.63474695953713,-24.274628796694287,-549.3012879843832,203.46208900280268,486.9192373252008,19
1866.6992063172436,-1083.0334753501206,-889.4120338784948,-113.69480586229325,-501.8017229735814,1050.212296483776,205.54128446009287,-328.15687787802733,-472.19383370766604,-160.5280037960876,183.14870506913417,44.398487508678826,-568.6659760143501,-262.58468091774887,20.950491352797414,19
800.6686057954896,-449.20218399202224,-1566.960288295465,414.72284022280434,496.8340397766803,367.54034365524694,135.13613021932304,237.05550738560862,-176.85695933520552,311.5825706668379,110.59642612641873,-354.78181717202096,-206.33031234386985,-454.6819075460084,-57.890280352026686,19
1365.3996664363008,-1272.6443489130186,-796.482785920002,600.1961773315322,-522.3210966549816,-265.41911563394285,-282.712546520951,249.46723043874215,-424.7052147255635,-375.80711082838593,-168.52612150909948,210.36899985336558,-129.64256904630662,83.63180850585906,632.0381586228118,19
-2091.324817278233,255.08994844208246,-95.09037168775723,-211.16160871848723,193.3716857330627,-272.0865485126692,811.553344229996,236.0000076009641,458.6907843384649,459.65317586272255,-994.4556775343684,500.7032799077402,160.55026312025245,411.4733181815228,93.98594356184552,20
-2193.312661390999,304.0712729036707,-13.430244358143664,-226.90745104800422,252.375326801851,-106.90487069595952,831.1856162090855,260.4916007905468,590.9748722191848,530.5955253493786,-854.0207380257892,556.6665384816541,36.07170243035456,367.71814716836013,109.47767424011859,20
-1968.787766357751,38.77240495759795,-302.7478500791038,-43.225898450278954,352.2443355587945,-240.07943746006157,734.0044680583808,499.15799324255545,459.4136355539412,228.77693910098264,-792.4523299225419,538.7017791368672,226.13233326553785,207.26723002443237,101.86109914474072,20
-1521.8548390279682,168.74061776006735,-369.9294502326876,-342.5494125711854,569.7940764860601,404.5620371663563,349.7698502334906,952.9272063060064,39.74089210611981,685.4295161708324,-631.5072520154655,215.05940785742177,-57.845143078666744,-28.998871868074836,457.0926106626927,20
-585.3209130129205,819.3202429199705,-896.2431977950781,-704.7765449518504,1328.9385700324772,-846.9458665875167,636.4286679469295,981.5337305244828,-198.27512675424154,-264.7258703436317,-441.6078813673444,387.3844598961511,287.3987644823783,291.5365405607991,111.66840017320389,20
-1620.966483242605,130.6850053995746,-220.28877004062053,-486.73789432237163,631.8968801289503,491.0225969158172,418.4162511222823,925.9979417507533,102.47731402351494,603.8248994511847,-693.4904942091703,122.0656410483298,-15.39852407435033,10.141323611905475,478.9410698400266,20
-1008.4083554268564,1201.3102524710168,-558.8555874164263,-505.03268333247814,1299.1290606171574,-494.5678831515123,501.355660733799,969.3130913037907,7.453377792560615,-187.75351770983377,-404.37415387822784,464.9799674874447,290.33601381378867,416.9922362790077,141.03983126750887,20
-1651.9960560917455,1373.303384742532,-213.2931578634963,-508.9163919846399,1093.824207797936,-381.3844936694465,321.91062693853365,383.59267829930565,132.97566895543616,-271.5422825764197,245.64079535252844,630.7794833383392,-119.56954168024035,170.20327435379394,134.6687905122249,20
-1133.9687571634986,1570.3054308641329,-410.5518115618106,-690.8787846245143,1182.1564396554909,-613.1889678008843,445.797857291437,537.6260985161692,-27.02169833670497,-310.3065188010316,40.14757508826049,500.7107644118976,24.24016879172387,82.56917337885784,55.72338788115581,20
-2161.5044149959826,95.84164012133445,-11.804361363746526,-298.3845726403774,319.99821421787783,-149.3206776004749,776.989771575886,101.01957213659678,386.249220329997,239.61951203140322,-927.1934258232322,498.005185592476,-20.754991036235406,380.24540620988824,33.53423204587917,20
-1612.441822029447,-57.233077062135514,527.3836077022594,-354.04048744968856,437.11482518217167,-250.50854029670845,-329.70901166153294,-627.8973854912505,257.7783569793134,121.40267164710313,174.30068783797853,-286.1698217058169,-69.6791398392229,267.7974633612376,-124.34714475794728,21
-1781.7401967383753,-330.72585298675256,710.8710043235642,86.67460595391802,110.0720577334218,106.44067332328052,-663.2625338263751,-137.7838464366429,115.22735061270971,-152.03165946726492,286.07556770266274,-24.932804353032218,386.13971289483743,-51.226697759559045,-362.79189474832816,21
-1893.3756407968972,-393.89345009786194,947.4935401549791,3.526637527583852,175.57136880187,266.6282860792734,-412.45368756373153,-271.0477753341625,237.52111160209267,-11.708321659293992,311.8906266748749,-82.35432479676552,531.8036622599166,-64.95748764197239,-325.33519268284374,21
-1258.8128133827272,366.25775002146645,500.51446041336976,-435.59945479939273,728.182856632128,-311.5605521530394,-276.5050412298654,16.661866890341468,-24.968428020727536,25.695781567240736,603.5642299475763,-532.1923624135703,247.68708573795635,3.2677467556495956,-502.3395794140799,21
-1363.5673806886896,561.0833636494006,455.2561783597118,-520.8967353448312,695.1497417843018,-95.76622922123913,-163.14681306375627,-253.60469471401044,-70.32649926504074,-64.33767911256597,418.6567978452167,-591.2554025272096,156.98738079404464,178.18272075694674,-400.5146082004711,21
-1208.0294087712562,293.316021982715,500.83473244726724,-715.0295149187149,911.3066131636209,-413.35627945929497,-143.91954048173437,63.524621064262284,-186.53255917789465,-31.531078873089914,262.42285243017375,-720.6702000614443,205.1353549730801,385.369196103103,-445.9716676905608,21
-1304.6003977137498,636.4750963463617,279.0842775486426,-328.244066892496,337.9756287989397,146.87430336267434,-740.1427129754225,13.145939503630027,-298.079894693265,-447.03714167926233,339.3895782437339,-231.87027309783588,428.22574623387845,-215.3973995764884,-430.45017936643075,21
-1667.0341324074263,153.86352956493522,626.6429949305572,-538.0259921194263,478.68737831425216,176.03131163481854,-440.3160390068362,333.28978268469524,-31.602116322403393,-74.77440092915428,169.32245603872005,-366.4984484943329,497.5650237672188,-63.63577915003109,-479.0956626702933,21
-1442.5924759501759,129.3305288644919,613.6677940152263,-594.5098495265956,670.6258876779615,-115.76240888861054,-55.016613694641265,149.04656740146117,35.704142094654145,209.17641060060396,347.8109863300703,-582.7384275850587,285.27148646530895,281.7723343426206,-627.234176482582,21
-1391.6069383353297,340.0206015303457,612.929808454106,-366.74175151411436,567.0408272024134,-79.29899459914195,-580.4015988693487,305.382953446609,-183.15181028164832,-131.5896846891865,485.7676729611915,-404.6311616991808,584.6983805501644,-68.60175646378862,-477.0364256224376,21
-1472.5345316186642,-2009.4140917996804,-61.09214025401841,113.9560953758867,210.29314800619304,-57.32310204842619,-219.91930657925934,200.88133725962777,59.08192619585234,118.95167709110487,-404.3248944971184,-193.37152002396547,-217.130563869596,-2.330541291932979,291.72560764901544,22
-1197.3204137352577,-2208.2348663321245,191.11060618648472,84.48234204376782,32.684906380880676,71.84683405817249,-265.53116877503464,269.3799831070036,108.23961268020498,-100.66214648923842,-272.5604172679508,-59.44387635299862,-113.16042477741006,75.92352379990791,216.33944154062175,22
-1540.7775252793097,-1723.9331379506884,-66.3506447710754,121.15194205211138,295.8503617076833,-308.9795516741559,-203.98650584752338,236.4314345815211,163.80381556220516,44.092169711582166,-351.50749686147554,-290.00190276566747,-186.67021053361023,25.82502308064456,166.58009209866503,22
